episode,policy,board,total_reward,steps,deaths,remaining_pellets,won,seed
526,greedy_policy,pac,830.0,500,0,119,0,526
527,greedy_policy,pac,1290.0,500,0,77,0,527
528,greedy_policy,pac,1040.0,500,0,98,0,528
529,greedy_policy,pac,1230.0,500,0,79,0,529
530,greedy_policy,pac,720.0,500,1,130,0,530
531,greedy_policy,pac,490.0,500,0,169,0,531
532,greedy_policy,pac,540.0,500,0,164,0,532
533,greedy_policy,pac,630.0,500,0,135,0,533
534,greedy_policy,pac,1240.0,500,0,98,0,534
535,greedy_policy,pac,440.0,500,0,154,0,535
536,greedy_policy,pac,1150.0,500,0,107,0,536
537,greedy_policy,pac,290.0,500,0,165,0,537
538,greedy_policy,pac,1110.0,500,0,91,0,538
539,greedy_policy,pac,540.0,500,0,164,0,539
540,greedy_policy,pac,620.0,500,0,136,0,540
541,greedy_policy,pac,1740.0,500,0,72,0,541
542,greedy_policy,pac,1010.0,500,0,121,0,542
543,greedy_policy,pac,240.0,500,1,154,0,543
544,greedy_policy,pac,530.0,500,0,145,0,544
545,greedy_policy,pac,1320.0,500,1,70,0,545
546,greedy_policy,pac,540.0,500,1,128,0,546
547,greedy_policy,pac,1160.0,500,0,86,0,547
548,greedy_policy,pac,310.0,500,1,167,0,548
549,greedy_policy,pac,770.0,500,0,125,0,549
550,greedy_policy,pac,1040.0,500,1,78,0,550
551,greedy_policy,pac,650.0,500,0,133,0,551
552,greedy_policy,pac,820.0,500,0,140,0,552
553,greedy_policy,pac,1210.0,500,1,85,0,553
554,greedy_policy,pac,1210.0,500,0,81,0,554
555,greedy_policy,pac,1250.0,500,0,81,0,555
556,greedy_policy,pac,1380.0,500,0,84,0,556
557,greedy_policy,pac,1570.0,500,0,49,0,557
558,greedy_policy,pac,850.0,500,0,137,0,558
559,greedy_policy,pac,420.0,500,1,156,0,559
560,greedy_policy,pac,1360.0,500,0,70,0,560
561,greedy_policy,pac,700.0,500,0,132,0,561
562,greedy_policy,pac,1350.0,500,0,87,0,562
563,greedy_policy,pac,1480.0,500,0,78,0,563
564,greedy_policy,pac,830.0,500,0,119,0,564
565,greedy_policy,pac,1640.0,500,0,78,0,565
566,greedy_policy,pac,1440.0,500,1,62,0,566
567,greedy_policy,pac,1160.0,500,0,106,0,567
568,greedy_policy,pac,-70.0,500,0,201,0,568
569,greedy_policy,pac,1850.0,500,0,41,0,569
570,greedy_policy,pac,1150.0,500,0,107,0,570
571,greedy_policy,pac,320.0,500,0,186,0,571
572,greedy_policy,pac,710.0,500,0,147,0,572
573,greedy_policy,pac,1150.0,500,0,107,0,573
574,greedy_policy,pac,1270.0,500,1,95,0,574
575,greedy_policy,pac,340.0,500,0,164,0,575
576,greedy_policy,pac,1230.0,500,0,83,0,576
577,greedy_policy,pac,130.0,500,1,161,0,577
578,greedy_policy,pac,1020.0,500,0,100,0,578
579,greedy_policy,pac,430.0,500,0,175,0,579
580,greedy_policy,pac,440.0,500,0,154,0,580
581,greedy_policy,pac,640.0,500,0,154,0,581
582,greedy_policy,pac,570.0,500,1,121,0,582
583,greedy_policy,pac,700.0,500,0,132,0,583
584,greedy_policy,pac,860.0,500,0,116,0,584
585,greedy_policy,pac,1600.0,500,0,66,0,585
586,greedy_policy,pac,940.0,500,0,108,0,586
587,greedy_policy,pac,1140.0,500,0,88,0,587
588,greedy_policy,pac,100.0,500,1,164,0,588
589,greedy_policy,pac,1850.0,500,0,57,0,589
590,greedy_policy,pac,1630.0,500,0,79,0,590
591,greedy_policy,pac,1210.0,500,0,81,0,591
592,greedy_policy,pac,800.0,500,0,118,0,592
593,greedy_policy,pac,240.0,500,0,174,0,593
594,greedy_policy,pac,900.0,500,0,112,0,594
595,greedy_policy,pac,1050.0,500,0,97,0,595
596,greedy_policy,pac,580.0,500,0,160,0,596
597,greedy_policy,pac,600.0,500,0,138,0,597
598,greedy_policy,pac,1460.0,500,0,56,0,598
599,greedy_policy,pac,1400.0,500,0,66,0,599
600,greedy_policy,pac,550.0,500,0,163,0,600
601,greedy_policy,pac,790.0,500,0,123,0,601
602,greedy_policy,pac,850.0,500,0,117,0,602
603,greedy_policy,pac,1200.0,500,0,122,0,603
604,greedy_policy,pac,530.0,500,0,165,0,604
605,greedy_policy,pac,1020.0,500,0,100,0,605
606,greedy_policy,pac,1000.0,500,0,102,0,606
607,greedy_policy,pac,930.0,500,0,105,0,607
608,greedy_policy,pac,710.0,500,0,127,0,608
609,greedy_policy,pac,650.0,500,0,133,0,609
610,greedy_policy,pac,870.0,500,0,111,0,610
611,greedy_policy,pac,860.0,500,0,116,0,611
612,greedy_policy,pac,700.0,500,0,132,0,612
613,greedy_policy,pac,550.0,500,0,143,0,613
614,greedy_policy,pac,1110.0,500,0,111,0,614
615,greedy_policy,pac,1430.0,500,0,63,0,615
616,greedy_policy,pac,350.0,500,0,163,0,616
617,greedy_policy,pac,570.0,500,0,141,0,617
618,greedy_policy,pac,1100.0,500,0,112,0,618
619,greedy_policy,pac,1210.0,500,0,81,0,619
620,greedy_policy,pac,760.0,500,0,142,0,620
621,greedy_policy,pac,1850.0,500,0,45,0,621
622,greedy_policy,pac,820.0,500,0,116,0,622
623,greedy_policy,pac,50.0,500,0,189,0,623
624,greedy_policy,pac,1000.0,500,0,122,0,624
625,greedy_policy,pac,920.0,500,0,110,0,625
626,greedy_policy,pac,440.0,500,0,154,0,626
627,greedy_policy,pac,710.0,500,0,167,0,627
628,greedy_policy,pac,290.0,500,1,149,0,628
629,greedy_policy,pac,770.0,500,0,145,0,629
630,greedy_policy,pac,1120.0,500,0,130,0,630
631,greedy_policy,pac,740.0,500,2,92,0,631
632,greedy_policy,pac,1330.0,500,0,93,0,632
633,greedy_policy,pac,1460.0,500,0,64,0,633
634,greedy_policy,pac,640.0,500,0,134,0,634
635,greedy_policy,pac,1230.0,500,0,79,0,635
636,greedy_policy,pac,1010.0,500,0,137,0,636
637,greedy_policy,pac,1130.0,500,0,89,0,637
638,greedy_policy,pac,1010.0,500,0,121,0,638
639,greedy_policy,pac,960.0,500,0,126,0,639
640,greedy_policy,pac,1170.0,500,0,85,0,640
641,greedy_policy,pac,230.0,500,0,171,0,641
642,greedy_policy,pac,1020.0,500,0,120,0,642
643,greedy_policy,pac,1010.0,500,0,101,0,643
644,greedy_policy,pac,330.0,500,0,161,0,644
645,greedy_policy,pac,960.0,500,0,102,0,645
646,greedy_policy,pac,810.0,500,1,101,0,646
647,greedy_policy,pac,1370.0,500,0,89,0,647
648,greedy_policy,pac,670.0,500,0,131,0,648
649,greedy_policy,pac,1250.0,500,0,97,0,649
650,greedy_policy,pac,470.0,500,0,151,0,650
651,greedy_policy,pac,450.0,500,0,153,0,651
652,greedy_policy,pac,340.0,500,0,164,0,652
653,greedy_policy,pac,80.0,500,1,170,0,653
654,greedy_policy,pac,1510.0,500,0,75,0,654
655,greedy_policy,pac,750.0,500,0,143,0,655
656,greedy_policy,pac,1400.0,500,0,82,0,656
657,greedy_policy,pac,790.0,500,0,139,0,657
658,greedy_policy,pac,1190.0,500,0,83,0,658
659,greedy_policy,pac,810.0,500,0,137,0,659
660,greedy_policy,pac,530.0,500,0,165,0,660
661,greedy_policy,pac,1110.0,500,1,111,0,661
662,greedy_policy,pac,540.0,500,0,144,0,662
663,greedy_policy,pac,740.0,500,0,128,0,663
664,greedy_policy,pac,310.0,500,1,167,0,664
665,greedy_policy,pac,1010.0,500,0,117,0,665
666,greedy_policy,pac,1300.0,500,0,88,0,666
667,greedy_policy,pac,510.0,500,0,167,0,667
668,greedy_policy,pac,820.0,500,0,140,0,668
669,greedy_policy,pac,1480.0,500,0,78,0,669
670,greedy_policy,pac,760.0,500,0,142,0,670
671,greedy_policy,pac,660.0,500,0,152,0,671
672,greedy_policy,pac,810.0,500,0,121,0,672
673,greedy_policy,pac,460.0,500,1,132,0,673
674,greedy_policy,pac,1790.0,500,0,47,0,674
675,greedy_policy,pac,910.0,500,0,111,0,675
676,greedy_policy,pac,640.0,500,0,154,0,676
677,greedy_policy,pac,1020.0,500,0,100,0,677
678,greedy_policy,pac,1090.0,500,0,113,0,678
679,greedy_policy,pac,410.0,500,0,157,0,679
680,greedy_policy,pac,480.0,500,0,150,0,680
681,greedy_policy,pac,1080.0,500,0,94,0,681
682,greedy_policy,pac,490.0,500,0,149,0,682
683,greedy_policy,pac,1060.0,500,0,92,0,683
684,greedy_policy,pac,1190.0,500,0,103,0,684
685,greedy_policy,pac,1470.0,500,0,79,0,685
686,greedy_policy,pac,800.0,500,0,122,0,686
687,greedy_policy,pac,650.0,500,0,133,0,687
688,greedy_policy,pac,1440.0,500,0,62,0,688
689,greedy_policy,pac,290.0,500,2,149,0,689
690,greedy_policy,pac,220.0,500,1,156,0,690
691,greedy_policy,pac,590.0,500,0,139,0,691
692,greedy_policy,pac,730.0,500,0,145,0,692
693,greedy_policy,pac,850.0,500,0,113,0,693
694,greedy_policy,pac,1150.0,500,0,87,0,694
695,greedy_policy,pac,1770.0,500,0,49,0,695
696,greedy_policy,pac,1660.0,500,0,76,0,696
697,greedy_policy,pac,420.0,500,0,156,0,697
698,greedy_policy,pac,500.0,500,0,148,0,698
699,greedy_policy,pac,1010.0,500,0,141,0,699
700,greedy_policy,pac,480.0,500,0,150,0,700
701,greedy_policy,pac,780.0,500,0,124,0,701
702,greedy_policy,pac,1110.0,500,0,87,0,702
703,greedy_policy,pac,1000.0,500,0,102,0,703
704,greedy_policy,pac,890.0,500,0,133,0,704
705,greedy_policy,pac,910.0,500,0,147,0,705
706,greedy_policy,pac,1190.0,500,0,87,0,706
707,greedy_policy,pac,730.0,500,0,125,0,707
708,greedy_policy,pac,1460.0,500,0,96,0,708
709,greedy_policy,pac,20.0,500,2,156,0,709
710,greedy_policy,pac,160.0,500,1,162,0,710
711,greedy_policy,pac,630.0,500,0,155,0,711
712,greedy_policy,pac,1210.0,500,0,101,0,712
713,greedy_policy,pac,660.0,500,0,132,0,713
714,greedy_policy,pac,1060.0,500,0,116,0,714
715,greedy_policy,pac,1190.0,500,0,103,0,715
716,greedy_policy,pac,650.0,500,0,133,0,716
717,greedy_policy,pac,1250.0,500,0,81,0,717
718,greedy_policy,pac,780.0,500,0,120,0,718
719,greedy_policy,pac,1250.0,500,1,97,0,719
720,greedy_policy,pac,350.0,500,0,163,0,720
721,greedy_policy,pac,420.0,500,0,176,0,721
722,greedy_policy,pac,1520.0,500,0,54,0,722
723,greedy_policy,pac,1770.0,500,0,53,0,723
724,greedy_policy,pac,390.0,500,0,159,0,724
725,greedy_policy,pac,870.0,500,0,135,0,725
726,greedy_policy,pac,1720.0,500,0,74,0,726
727,greedy_policy,pac,1940.0,500,0,36,0,727
728,greedy_policy,pac,1060.0,500,0,116,0,728
729,greedy_policy,pac,890.0,500,0,129,0,729
730,greedy_policy,pac,750.0,500,0,123,0,730
731,greedy_policy,pac,1040.0,500,0,98,0,731
732,greedy_policy,pac,1650.0,500,0,45,0,732
733,greedy_policy,pac,1620.0,500,0,44,0,733
734,greedy_policy,pac,840.0,500,0,118,0,734
735,greedy_policy,pac,290.0,500,0,169,0,735
736,greedy_policy,pac,100.0,500,0,188,0,736
737,greedy_policy,pac,420.0,500,2,136,0,737
738,greedy_policy,pac,500.0,500,0,168,0,738
739,greedy_policy,pac,1020.0,500,0,120,0,739
740,greedy_policy,pac,480.0,500,0,150,0,740
741,greedy_policy,pac,160.0,500,0,182,0,741
742,greedy_policy,pac,-90.0,500,0,203,0,742
743,greedy_policy,pac,890.0,500,0,113,0,743
744,greedy_policy,pac,920.0,500,0,110,0,744
745,greedy_policy,pac,1000.0,500,0,106,0,745
746,greedy_policy,pac,1080.0,500,0,114,0,746
747,greedy_policy,pac,300.0,500,0,168,0,747
748,greedy_policy,pac,590.0,500,0,139,0,748
749,greedy_policy,pac,570.0,500,1,125,0,749
750,greedy_policy,pac,580.0,500,0,160,0,750
751,greedy_policy,pac,640.0,500,0,154,0,751
752,greedy_policy,pac,80.0,500,2,150,0,752
753,greedy_policy,pac,900.0,500,0,112,0,753
754,greedy_policy,pac,520.0,500,1,146,0,754
755,greedy_policy,pac,1070.0,500,0,95,0,755
756,greedy_policy,pac,1650.0,500,0,61,0,756
757,greedy_policy,pac,750.0,500,0,127,0,757
758,greedy_policy,pac,1140.0,500,0,108,0,758
759,greedy_policy,pac,910.0,500,0,131,0,759
760,greedy_policy,pac,1190.0,500,1,103,0,760
761,greedy_policy,pac,700.0,500,0,128,0,761
762,greedy_policy,pac,710.0,500,0,147,0,762
763,greedy_policy,pac,780.0,500,0,140,0,763
764,greedy_policy,pac,1360.0,500,0,90,0,764
765,greedy_policy,pac,980.0,500,0,104,0,765
766,greedy_policy,pac,630.0,500,0,159,0,766
767,greedy_policy,pac,1180.0,500,0,108,0,767
768,greedy_policy,pac,270.0,500,0,171,0,768
769,greedy_policy,pac,940.0,500,0,108,0,769
770,greedy_policy,pac,860.0,500,0,116,0,770
771,greedy_policy,pac,930.0,500,0,149,0,771
772,greedy_policy,pac,830.0,500,0,119,0,772
773,greedy_policy,pac,540.0,500,0,148,0,773
774,greedy_policy,pac,400.0,500,0,158,0,774
775,greedy_policy,pac,490.0,500,1,129,0,775
776,greedy_policy,pac,920.0,500,0,106,0,776
777,greedy_policy,pac,420.0,500,0,176,0,777
778,greedy_policy,pac,40.0,500,1,174,0,778
779,greedy_policy,pac,1210.0,500,0,105,0,779
780,greedy_policy,pac,1080.0,500,0,98,0,780
781,greedy_policy,pac,880.0,500,0,170,0,781
782,greedy_policy,pac,520.0,500,1,146,0,782
783,greedy_policy,pac,620.0,500,0,156,0,783
784,greedy_policy,pac,1240.0,500,0,78,0,784
785,greedy_policy,pac,820.0,500,0,120,0,785
786,greedy_policy,pac,1130.0,500,0,89,0,786
787,greedy_policy,pac,1220.0,500,0,80,0,787
788,greedy_policy,pac,830.0,500,0,139,0,788
789,greedy_policy,pac,1880.0,500,0,58,0,789
790,greedy_policy,pac,930.0,500,1,149,0,790
791,greedy_policy,pac,-80.0,500,0,206,0,791
792,greedy_policy,pac,350.0,500,0,163,0,792
793,greedy_policy,pac,790.0,500,0,123,0,793
794,greedy_policy,pac,920.0,500,0,110,0,794
795,greedy_policy,pac,840.0,500,1,98,0,795
796,greedy_policy,pac,1290.0,500,0,77,0,796
797,greedy_policy,pac,1250.0,500,0,101,0,797
798,greedy_policy,pac,900.0,500,0,112,0,798
799,greedy_policy,pac,800.0,500,0,122,0,799
800,greedy_policy,pac,580.0,500,0,144,0,800
801,greedy_policy,pac,800.0,500,0,122,0,801
802,greedy_policy,pac,1220.0,500,0,80,0,802
803,greedy_policy,pac,380.0,500,0,160,0,803
804,greedy_policy,pac,1380.0,500,0,68,0,804
805,greedy_policy,pac,670.0,500,1,111,0,805
806,greedy_policy,pac,1090.0,500,0,97,0,806
807,greedy_policy,pac,140.0,500,0,180,0,807
808,greedy_policy,pac,1100.0,500,0,92,0,808
809,greedy_policy,pac,1190.0,500,0,123,0,809
810,greedy_policy,pac,640.0,500,0,134,0,810
811,greedy_policy,pac,1390.0,500,0,83,0,811
812,greedy_policy,pac,1240.0,500,0,82,0,812
813,greedy_policy,pac,810.0,500,0,141,0,813
814,greedy_policy,pac,1350.0,500,0,87,0,814
815,greedy_policy,pac,580.0,500,0,140,0,815
816,greedy_policy,pac,670.0,500,0,127,0,816
817,greedy_policy,pac,1420.0,500,0,80,0,817
818,greedy_policy,pac,700.0,500,0,148,0,818
819,greedy_policy,pac,1540.0,500,0,72,0,819
820,greedy_policy,pac,1040.0,500,0,98,0,820
821,greedy_policy,pac,930.0,500,0,129,0,821
822,greedy_policy,pac,970.0,500,0,125,0,822
823,greedy_policy,pac,510.0,500,0,151,0,823
824,greedy_policy,pac,490.0,500,0,149,0,824
825,greedy_policy,pac,490.0,500,0,149,0,825
826,greedy_policy,pac,850.0,500,0,137,0,826
827,greedy_policy,pac,440.0,500,0,154,0,827
828,greedy_policy,pac,250.0,500,1,153,0,828
829,greedy_policy,pac,120.0,500,1,166,0,829
830,greedy_policy,pac,530.0,500,0,149,0,830
831,greedy_policy,pac,430.0,500,0,155,0,831
832,greedy_policy,pac,410.0,500,0,157,0,832
833,greedy_policy,pac,850.0,500,0,117,0,833
834,greedy_policy,pac,910.0,500,0,111,0,834
835,greedy_policy,pac,1410.0,500,0,69,0,835
836,greedy_policy,pac,720.0,500,0,130,0,836
837,greedy_policy,pac,0.0,500,0,194,0,837
838,greedy_policy,pac,1210.0,500,0,85,0,838
839,greedy_policy,pac,780.0,500,0,160,0,839
840,greedy_policy,pac,390.0,500,0,159,0,840
841,greedy_policy,pac,1240.0,500,0,82,0,841
842,greedy_policy,pac,1560.0,500,0,54,0,842
843,greedy_policy,pac,850.0,500,0,117,0,843
844,greedy_policy,pac,1350.0,500,0,91,0,844
845,greedy_policy,pac,1090.0,500,0,93,0,845
846,greedy_policy,pac,840.0,500,0,114,0,846
847,greedy_policy,pac,1700.0,500,0,72,0,847
848,greedy_policy,pac,290.0,500,0,169,0,848
849,greedy_policy,pac,480.0,500,0,154,0,849
850,greedy_policy,pac,440.0,500,1,138,0,850
851,greedy_policy,pac,640.0,500,0,138,0,851
852,greedy_policy,pac,1220.0,500,0,84,0,852
853,greedy_policy,pac,1070.0,500,0,95,0,853
854,greedy_policy,pac,130.0,500,1,185,0,854
855,greedy_policy,pac,1250.0,500,0,137,0,855
856,greedy_policy,pac,650.0,500,0,137,0,856
857,greedy_policy,pac,1630.0,500,0,43,0,857
858,greedy_policy,pac,530.0,500,1,145,0,858
859,greedy_policy,pac,420.0,500,0,156,0,859
860,greedy_policy,pac,160.0,500,0,182,0,860
861,greedy_policy,pac,1140.0,500,0,88,0,861
862,greedy_policy,pac,430.0,500,0,175,0,862
863,greedy_policy,pac,980.0,500,0,124,0,863
864,greedy_policy,pac,440.0,500,0,174,0,864
865,greedy_policy,pac,440.0,500,0,174,0,865
866,greedy_policy,pac,590.0,500,0,139,0,866
867,greedy_policy,pac,730.0,500,0,149,0,867
868,greedy_policy,pac,680.0,500,1,110,0,868
869,greedy_policy,pac,760.0,500,0,142,0,869
870,greedy_policy,pac,1100.0,500,0,112,0,870
871,greedy_policy,pac,90.0,500,1,169,0,871
872,greedy_policy,pac,690.0,500,0,149,0,872
873,greedy_policy,pac,780.0,500,0,120,0,873
874,greedy_policy,pac,460.0,500,0,172,0,874
875,greedy_policy,pac,1020.0,500,0,116,0,875
876,greedy_policy,pac,730.0,500,0,129,0,876
877,greedy_policy,pac,940.0,500,0,124,0,877
878,greedy_policy,pac,890.0,500,0,113,0,878
879,greedy_policy,pac,1450.0,500,0,101,0,879
880,greedy_policy,pac,1980.0,500,0,52,0,880
881,greedy_policy,pac,310.0,500,1,147,0,881
882,greedy_policy,pac,160.0,500,2,142,0,882
883,greedy_policy,pac,330.0,500,0,165,0,883
884,greedy_policy,pac,-30.0,500,0,197,0,884
885,greedy_policy,pac,340.0,500,0,164,0,885
886,greedy_policy,pac,1600.0,500,0,86,0,886
887,greedy_policy,pac,430.0,500,0,175,0,887
888,greedy_policy,pac,1250.0,500,0,85,0,888
889,greedy_policy,pac,1730.0,500,0,73,0,889
890,greedy_policy,pac,820.0,500,0,140,0,890
891,greedy_policy,pac,710.0,500,0,151,0,891
892,greedy_policy,pac,1660.0,500,0,60,0,892
893,greedy_policy,pac,1420.0,500,0,100,0,893
894,greedy_policy,pac,1470.0,500,0,59,0,894
895,greedy_policy,pac,790.0,500,1,103,0,895
896,greedy_policy,pac,1470.0,500,0,79,0,896
897,greedy_policy,pac,880.0,500,0,114,0,897
898,greedy_policy,pac,1130.0,500,0,109,0,898
899,greedy_policy,pac,-40.0,500,0,198,0,899
900,greedy_policy,pac,1540.0,500,0,88,0,900
901,greedy_policy,pac,-60.0,500,0,200,0,901
902,greedy_policy,pac,870.0,500,0,135,0,902
903,greedy_policy,pac,1640.0,500,0,62,0,903
904,greedy_policy,pac,860.0,500,0,116,0,904
905,greedy_policy,pac,600.0,500,0,138,0,905
906,greedy_policy,pac,910.0,500,0,107,0,906
907,greedy_policy,pac,1050.0,500,0,117,0,907
908,greedy_policy,pac,530.0,500,0,165,0,908
909,greedy_policy,pac,800.0,500,0,122,0,909
910,greedy_policy,pac,1260.0,500,0,76,0,910
911,greedy_policy,pac,720.0,500,0,126,0,911
912,greedy_policy,pac,550.0,500,0,143,0,912
913,greedy_policy,pac,1350.0,500,0,67,0,913
914,greedy_policy,pac,530.0,500,0,165,0,914
915,greedy_policy,pac,520.0,500,0,150,0,915
916,greedy_policy,pac,740.0,500,0,128,0,916
917,greedy_policy,pac,810.0,500,0,117,0,917
918,greedy_policy,pac,1160.0,500,0,106,0,918
919,greedy_policy,pac,1070.0,500,0,115,0,919
920,greedy_policy,pac,-130.0,500,1,187,0,920
921,greedy_policy,pac,720.0,500,0,166,0,921
922,greedy_policy,pac,320.0,500,0,166,0,922
923,greedy_policy,pac,990.0,500,0,123,0,923
924,greedy_policy,pac,990.0,500,0,103,0,924
925,greedy_policy,pac,690.0,500,0,129,0,925
926,greedy_policy,pac,820.0,500,0,116,0,926
927,greedy_policy,pac,940.0,500,0,128,0,927
928,greedy_policy,pac,300.0,500,1,148,0,928
929,greedy_policy,pac,940.0,500,0,148,0,929
930,greedy_policy,pac,170.0,500,0,177,0,930
931,greedy_policy,pac,1340.0,500,0,108,0,931
932,greedy_policy,pac,490.0,500,0,149,0,932
933,greedy_policy,pac,610.0,500,0,141,0,933
934,greedy_policy,pac,1130.0,500,0,105,0,934
935,greedy_policy,pac,340.0,500,1,144,0,935
936,greedy_policy,pac,310.0,500,0,167,0,936
937,greedy_policy,pac,1160.0,500,0,82,0,937
938,greedy_policy,pac,500.0,500,0,148,0,938
939,greedy_policy,pac,800.0,500,0,122,0,939
940,greedy_policy,pac,-70.0,500,0,201,0,940
941,greedy_policy,pac,-220.0,500,0,216,0,941
942,greedy_policy,pac,1410.0,500,0,85,0,942
943,greedy_policy,pac,730.0,500,1,129,0,943
944,greedy_policy,pac,360.0,500,0,162,0,944
945,greedy_policy,pac,810.0,500,0,137,0,945
946,greedy_policy,pac,780.0,500,0,140,0,946
947,greedy_policy,pac,870.0,500,0,135,0,947
948,greedy_policy,pac,870.0,500,0,115,0,948
949,greedy_policy,pac,880.0,500,0,110,0,949
950,greedy_policy,pac,780.0,500,0,140,0,950
951,greedy_policy,pac,1000.0,500,0,122,0,951
952,greedy_policy,pac,1620.0,500,0,48,0,952
953,greedy_policy,pac,820.0,500,1,104,0,953
954,greedy_policy,pac,440.0,500,0,174,0,954
955,greedy_policy,pac,640.0,500,0,134,0,955
956,greedy_policy,pac,640.0,500,1,118,0,956
957,greedy_policy,pac,610.0,500,0,157,0,957
958,greedy_policy,pac,930.0,500,0,109,0,958
959,greedy_policy,pac,1410.0,500,0,85,0,959
960,greedy_policy,pac,1010.0,500,0,101,0,960
961,greedy_policy,pac,710.0,500,0,127,0,961
962,greedy_policy,pac,690.0,500,0,129,0,962
963,greedy_policy,pac,-40.0,500,0,198,0,963
964,greedy_policy,pac,930.0,500,0,113,0,964
965,greedy_policy,pac,770.0,500,1,105,0,965
966,greedy_policy,pac,1230.0,500,0,83,0,966
967,greedy_policy,pac,930.0,500,0,109,0,967
968,greedy_policy,pac,950.0,500,0,127,0,968
969,greedy_policy,pac,1230.0,500,0,79,0,969
970,greedy_policy,pac,550.0,500,0,163,0,970
971,greedy_policy,pac,730.0,500,0,125,0,971
972,greedy_policy,pac,1040.0,500,0,98,0,972
973,greedy_policy,pac,1010.0,500,0,105,0,973
974,greedy_policy,pac,1840.0,500,0,66,0,974
975,greedy_policy,pac,950.0,500,0,147,0,975
976,greedy_policy,pac,700.0,500,0,128,0,976
977,greedy_policy,pac,-190.0,500,0,213,0,977
978,greedy_policy,pac,1420.0,500,0,100,0,978
979,greedy_policy,pac,-10.0,500,0,195,0,979
980,greedy_policy,pac,1100.0,500,0,148,0,980
981,greedy_policy,pac,1500.0,500,0,72,0,981
982,greedy_policy,pac,1980.0,500,0,48,0,982
983,greedy_policy,pac,270.0,500,0,167,0,983
984,greedy_policy,pac,1210.0,500,0,81,0,984
985,greedy_policy,pac,1140.0,500,0,104,0,985
986,greedy_policy,pac,730.0,500,0,129,0,986
987,greedy_policy,pac,1310.0,500,0,75,0,987
988,greedy_policy,pac,1410.0,500,0,85,0,988
989,greedy_policy,pac,590.0,500,0,139,0,989
990,greedy_policy,pac,1360.0,500,0,66,0,990
991,greedy_policy,pac,850.0,500,0,113,0,991
992,greedy_policy,pac,470.0,500,1,135,0,992
993,greedy_policy,pac,1350.0,500,0,107,0,993
994,greedy_policy,pac,870.0,500,0,135,0,994
995,greedy_policy,pac,780.0,500,0,144,0,995
996,greedy_policy,pac,640.0,500,0,134,0,996
997,greedy_policy,pac,1250.0,500,0,77,0,997
998,greedy_policy,pac,890.0,500,0,113,0,998
999,greedy_policy,pac,1270.0,500,0,95,0,999
1000,greedy_policy,pac,850.0,500,0,133,0,1000
1001,greedy_policy,pac,1800.0,500,0,50,0,1001
1002,greedy_policy,pac,450.0,500,0,173,0,1002
1003,greedy_policy,pac,450.0,500,0,173,0,1003
1004,greedy_policy,pac,1050.0,500,0,97,0,1004
1005,greedy_policy,pac,760.0,500,0,118,0,1005
1006,greedy_policy,pac,610.0,500,2,117,0,1006
1007,greedy_policy,pac,1010.0,500,0,117,0,1007
1008,greedy_policy,pac,1380.0,500,0,88,0,1008
1009,greedy_policy,pac,540.0,500,0,144,0,1009
1010,greedy_policy,pac,820.0,500,0,116,0,1010
1011,greedy_policy,pac,820.0,500,0,120,0,1011
1012,greedy_policy,pac,420.0,500,0,152,0,1012
1013,greedy_policy,pac,740.0,500,0,144,0,1013
1014,greedy_policy,pac,1010.0,500,0,101,0,1014
1015,greedy_policy,pac,940.0,500,0,108,0,1015
1016,greedy_policy,pac,500.0,500,0,148,0,1016
1017,greedy_policy,pac,840.0,500,0,138,0,1017
1018,greedy_policy,pac,370.0,500,0,161,0,1018
1019,greedy_policy,pac,310.0,500,0,167,0,1019
1020,greedy_policy,pac,990.0,500,0,123,0,1020
1021,greedy_policy,pac,460.0,500,1,152,0,1021
1022,greedy_policy,pac,910.0,500,0,127,0,1022
1023,greedy_policy,pac,1190.0,500,0,99,0,1023
1024,greedy_policy,pac,610.0,500,0,137,0,1024
1025,greedy_policy,pac,740.0,500,0,144,0,1025
1026,greedy_policy,pac,1730.0,500,0,37,0,1026
1027,greedy_policy,pac,390.0,500,0,159,0,1027
1028,greedy_policy,pac,1150.0,500,0,127,0,1028
1029,greedy_policy,pac,970.0,500,0,105,0,1029
1030,greedy_policy,pac,690.0,500,0,149,0,1030
1031,greedy_policy,pac,780.0,500,0,124,0,1031
1032,greedy_policy,pac,720.0,500,0,166,0,1032
1033,greedy_policy,pac,130.0,500,0,181,0,1033
1034,greedy_policy,pac,700.0,500,0,148,0,1034
1035,greedy_policy,pac,990.0,500,0,103,0,1035
1036,greedy_policy,pac,1120.0,500,0,110,0,1036
1037,greedy_policy,pac,1150.0,500,0,87,0,1037
1038,greedy_policy,pac,880.0,500,0,134,0,1038
1039,greedy_policy,pac,770.0,500,0,117,0,1039
1040,greedy_policy,pac,810.0,500,0,117,0,1040
1041,greedy_policy,pac,620.0,500,0,156,0,1041
1042,greedy_policy,pac,710.0,500,0,127,0,1042
1043,greedy_policy,pac,1150.0,500,0,107,0,1043
1044,greedy_policy,pac,720.0,500,0,126,0,1044
1045,greedy_policy,pac,1370.0,500,0,101,0,1045
1046,greedy_policy,pac,130.0,500,0,185,0,1046
1047,greedy_policy,pac,350.0,500,0,163,0,1047
1048,greedy_policy,pac,950.0,500,0,107,0,1048
1049,greedy_policy,pac,1120.0,500,0,90,0,1049
1050,greedy_policy,pac,860.0,500,0,116,0,1050
