episode,policy,board,total_reward,steps,deaths,remaining_pellets,won,seed
513,bfs_policy,pac,3458.0,342,0,0,1,513
514,bfs_policy,pac,2846.0,354,2,0,1,514
515,bfs_policy,pac,2864.0,336,2,0,1,515
516,bfs_policy,pac,3660.0,340,0,0,1,516
517,bfs_policy,pac,3250.0,350,0,0,1,517
518,bfs_policy,pac,3043.0,357,1,0,1,518
519,bfs_policy,pac,3258.0,342,0,0,1,519
520,bfs_policy,pac,2646.0,354,3,0,1,520
521,bfs_policy,pac,3050.0,350,2,0,1,521
522,bfs_policy,pac,2983.0,417,1,0,1,522
523,bfs_policy,pac,2856.0,344,2,0,1,523
524,bfs_policy,pac,3270.0,330,0,0,1,524
525,bfs_policy,pac,3262.0,338,1,0,1,525
526,bfs_policy,pac,3260.0,340,0,0,1,526
527,bfs_policy,pac,2879.0,321,2,0,1,527
528,bfs_policy,pac,3256.0,344,0,0,1,528
529,bfs_policy,pac,3037.0,363,1,0,1,529
530,bfs_policy,pac,3204.0,396,1,0,1,530
531,bfs_policy,pac,3086.0,314,2,0,1,531
532,bfs_policy,pac,3456.0,344,0,0,1,532
533,bfs_policy,pac,3470.0,330,0,0,1,533
534,bfs_policy,pac,3049.0,351,1,0,1,534
535,bfs_policy,pac,3270.0,330,0,0,1,535
536,bfs_policy,pac,3476.0,324,0,0,1,536
537,bfs_policy,pac,2871.0,329,2,0,1,537
538,bfs_policy,pac,2871.0,329,2,0,1,538
539,bfs_policy,pac,2844.0,356,2,0,1,539
540,bfs_policy,pac,2862.0,338,2,0,1,540
541,bfs_policy,pac,3003.0,397,2,0,1,541
542,bfs_policy,pac,3468.0,332,0,0,1,542
543,bfs_policy,pac,2808.0,392,2,0,1,543
544,bfs_policy,pac,3454.0,346,0,0,1,544
545,bfs_policy,pac,3465.0,335,0,0,1,545
546,bfs_policy,pac,3056.0,344,2,0,1,546
547,bfs_policy,pac,2830.0,370,2,0,1,547
548,bfs_policy,pac,2848.0,352,2,0,1,548
549,bfs_policy,pac,3198.0,402,0,0,1,549
550,bfs_policy,pac,3228.0,372,0,0,1,550
551,bfs_policy,pac,3436.0,364,0,0,1,551
552,bfs_policy,pac,3278.0,322,0,0,1,552
553,bfs_policy,pac,3256.0,344,0,0,1,553
554,bfs_policy,pac,3065.0,335,1,0,1,554
555,bfs_policy,pac,3272.0,328,1,0,1,555
556,bfs_policy,pac,3265.0,335,1,0,1,556
557,bfs_policy,pac,3034.0,366,1,0,1,557
558,bfs_policy,pac,2822.0,378,2,0,1,558
559,bfs_policy,pac,2857.0,343,2,0,1,559
560,bfs_policy,pac,2855.0,345,2,0,1,560
561,bfs_policy,pac,3412.0,388,0,0,1,561
562,bfs_policy,pac,3460.0,340,0,0,1,562
563,bfs_policy,pac,2871.0,329,2,0,1,563
564,bfs_policy,pac,1107.0,253,4,60,0,564
565,bfs_policy,pac,2656.0,344,3,0,1,565
566,bfs_policy,pac,3458.0,342,0,0,1,566
567,bfs_policy,pac,3452.0,348,0,0,1,567
568,bfs_policy,pac,3240.0,360,0,0,1,568
569,bfs_policy,pac,3064.0,336,2,0,1,569
570,bfs_policy,pac,3594.0,406,0,0,1,570
571,bfs_policy,pac,3263.0,337,1,0,1,571
572,bfs_policy,pac,3260.0,340,0,0,1,572
573,bfs_policy,pac,3282.0,318,0,0,1,573
574,bfs_policy,pac,3043.0,357,2,0,1,574
575,bfs_policy,pac,2817.0,383,2,0,1,575
576,bfs_policy,pac,3034.0,366,2,0,1,576
577,bfs_policy,pac,3054.0,346,1,0,1,577
578,bfs_policy,pac,3248.0,352,0,0,1,578
579,bfs_policy,pac,2662.0,338,3,0,1,579
580,bfs_policy,pac,3428.0,372,0,0,1,580
581,bfs_policy,pac,3250.0,350,0,0,1,581
582,bfs_policy,pac,3642.0,358,0,0,1,582
583,bfs_policy,pac,3244.0,356,0,0,1,583
584,bfs_policy,pac,2828.0,372,2,0,1,584
585,bfs_policy,pac,3262.0,338,0,0,1,585
586,bfs_policy,pac,3260.0,340,0,0,1,586
587,bfs_policy,pac,2635.0,365,3,0,1,587
588,bfs_policy,pac,3047.0,353,1,0,1,588
589,bfs_policy,pac,3666.0,334,0,0,1,589
590,bfs_policy,pac,3266.0,334,0,0,1,590
591,bfs_policy,pac,3242.0,358,0,0,1,591
592,bfs_policy,pac,3258.0,342,1,0,1,592
593,bfs_policy,pac,3256.0,344,0,0,1,593
594,bfs_policy,pac,3389.0,411,0,0,1,594
595,bfs_policy,pac,3458.0,342,0,0,1,595
596,bfs_policy,pac,3256.0,344,0,0,1,596
597,bfs_policy,pac,3047.0,353,1,0,1,597
598,bfs_policy,pac,3246.0,354,0,0,1,598
599,bfs_policy,pac,3064.0,336,1,0,1,599
600,bfs_policy,pac,3057.0,343,1,0,1,600
601,bfs_policy,pac,3256.0,344,0,0,1,601
602,bfs_policy,pac,3456.0,344,0,0,1,602
603,bfs_policy,pac,3226.0,374,0,0,1,603
604,bfs_policy,pac,2846.0,354,2,0,1,604
605,bfs_policy,pac,3417.0,383,1,0,1,605
606,bfs_policy,pac,3256.0,344,0,0,1,606
607,bfs_policy,pac,1128.0,322,4,31,0,607
608,bfs_policy,pac,3220.0,380,0,0,1,608
609,bfs_policy,pac,3073.0,327,2,0,1,609
610,bfs_policy,pac,3251.0,349,0,0,1,610
611,bfs_policy,pac,2876.0,324,2,0,1,611
612,bfs_policy,pac,3446.0,354,1,0,1,612
613,bfs_policy,pac,2877.0,323,2,0,1,613
614,bfs_policy,pac,3050.0,350,1,0,1,614
615,bfs_policy,pac,3601.0,399,0,0,1,615
616,bfs_policy,pac,2663.0,337,3,0,1,616
617,bfs_policy,pac,3447.0,353,0,0,1,617
618,bfs_policy,pac,3242.0,358,0,0,1,618
619,bfs_policy,pac,2868.0,332,2,0,1,619
620,bfs_policy,pac,3058.0,342,1,0,1,620
621,bfs_policy,pac,3269.0,331,1,0,1,621
622,bfs_policy,pac,3070.0,330,2,0,1,622
623,bfs_policy,pac,3214.0,386,0,0,1,623
624,bfs_policy,pac,3258.0,342,0,0,1,624
625,bfs_policy,pac,914.0,256,4,59,0,625
626,bfs_policy,pac,2658.0,342,3,0,1,626
627,bfs_policy,pac,3250.0,350,0,0,1,627
628,bfs_policy,pac,2845.0,355,2,0,1,628
629,bfs_policy,pac,2866.0,334,2,0,1,629
630,bfs_policy,pac,3262.0,338,0,0,1,630
631,bfs_policy,pac,3488.0,312,0,0,1,631
632,bfs_policy,pac,3227.0,373,0,0,1,632
633,bfs_policy,pac,3232.0,368,0,0,1,633
634,bfs_policy,pac,3273.0,327,2,0,1,634
635,bfs_policy,pac,3595.0,405,0,0,1,635
636,bfs_policy,pac,3460.0,340,0,0,1,636
637,bfs_policy,pac,4056.0,344,0,0,1,637
638,bfs_policy,pac,3240.0,360,0,0,1,638
639,bfs_policy,pac,2660.0,340,3,0,1,639
640,bfs_policy,pac,2864.0,336,3,0,1,640
641,bfs_policy,pac,3464.0,336,0,0,1,641
642,bfs_policy,pac,3410.0,390,1,0,1,642
643,bfs_policy,pac,3058.0,342,1,0,1,643
644,bfs_policy,pac,3256.0,344,0,0,1,644
645,bfs_policy,pac,3059.0,341,1,0,1,645
646,bfs_policy,pac,3252.0,348,0,0,1,646
647,bfs_policy,pac,2869.0,331,2,0,1,647
648,bfs_policy,pac,3860.0,340,0,0,1,648
649,bfs_policy,pac,3218.0,382,0,0,1,649
650,bfs_policy,pac,3269.0,331,1,0,1,650
651,bfs_policy,pac,1441.0,339,4,2,0,651
652,bfs_policy,pac,3465.0,335,0,0,1,652
653,bfs_policy,pac,1397.0,363,4,4,0,653
654,bfs_policy,pac,3264.0,336,0,0,1,654
655,bfs_policy,pac,3464.0,336,0,0,1,655
656,bfs_policy,pac,3630.0,370,0,0,1,656
657,bfs_policy,pac,3225.0,375,0,0,1,657
658,bfs_policy,pac,3270.0,330,0,0,1,658
659,bfs_policy,pac,3272.0,328,1,0,1,659
660,bfs_policy,pac,3438.0,362,1,0,1,660
661,bfs_policy,pac,3264.0,336,0,0,1,661
662,bfs_policy,pac,3178.0,422,0,0,1,662
663,bfs_policy,pac,2869.0,331,2,0,1,663
664,bfs_policy,pac,3862.0,338,0,0,1,664
665,bfs_policy,pac,3268.0,332,0,0,1,665
666,bfs_policy,pac,3460.0,340,0,0,1,666
667,bfs_policy,pac,3211.0,389,0,0,1,667
668,bfs_policy,pac,3236.0,364,0,0,1,668
669,bfs_policy,pac,3034.0,366,1,0,1,669
670,bfs_policy,pac,2869.0,331,2,0,1,670
671,bfs_policy,pac,3652.0,348,0,0,1,671
672,bfs_policy,pac,3252.0,348,0,0,1,672
673,bfs_policy,pac,2867.0,333,2,0,1,673
674,bfs_policy,pac,3083.0,317,1,0,1,674
675,bfs_policy,pac,3246.0,354,0,0,1,675
676,bfs_policy,pac,2842.0,358,2,0,1,676
677,bfs_policy,pac,3266.0,334,1,0,1,677
678,bfs_policy,pac,1444.0,366,4,15,0,678
679,bfs_policy,pac,2797.0,403,3,0,1,679
680,bfs_policy,pac,3273.0,327,1,0,1,680
681,bfs_policy,pac,3450.0,350,0,0,1,681
682,bfs_policy,pac,3037.0,363,1,0,1,682
683,bfs_policy,pac,3087.0,313,2,0,1,683
684,bfs_policy,pac,3067.0,333,2,0,1,684
685,bfs_policy,pac,3656.0,344,0,0,1,685
686,bfs_policy,pac,3044.0,356,1,0,1,686
687,bfs_policy,pac,3061.0,339,1,0,1,687
688,bfs_policy,pac,3210.0,390,0,0,1,688
689,bfs_policy,pac,3224.0,376,0,0,1,689
690,bfs_policy,pac,3460.0,340,0,0,1,690
691,bfs_policy,pac,3269.0,331,0,0,1,691
692,bfs_policy,pac,660.0,200,4,86,0,692
693,bfs_policy,pac,2870.0,330,2,0,1,693
694,bfs_policy,pac,3250.0,350,0,0,1,694
695,bfs_policy,pac,2625.0,375,3,0,1,695
696,bfs_policy,pac,3260.0,340,0,0,1,696
697,bfs_policy,pac,2874.0,326,2,0,1,697
698,bfs_policy,pac,3260.0,340,0,0,1,698
699,bfs_policy,pac,3262.0,338,0,0,1,699
700,bfs_policy,pac,3287.0,313,1,0,1,700
701,bfs_policy,pac,3646.0,354,0,0,1,701
702,bfs_policy,pac,2837.0,363,2,0,1,702
703,bfs_policy,pac,3024.0,376,1,0,1,703
704,bfs_policy,pac,3456.0,344,0,0,1,704
705,bfs_policy,pac,3236.0,364,0,0,1,705
706,bfs_policy,pac,3224.0,376,0,0,1,706
707,bfs_policy,pac,3266.0,334,1,0,1,707
708,bfs_policy,pac,3054.0,346,1,0,1,708
709,bfs_policy,pac,2652.0,348,3,0,1,709
710,bfs_policy,pac,3258.0,342,0,0,1,710
711,bfs_policy,pac,2585.0,415,3,0,1,711
712,bfs_policy,pac,2837.0,363,2,0,1,712
713,bfs_policy,pac,3032.0,368,1,0,1,713
714,bfs_policy,pac,3240.0,360,0,0,1,714
715,bfs_policy,pac,3276.0,324,2,0,1,715
716,bfs_policy,pac,3057.0,343,1,0,1,716
717,bfs_policy,pac,1298.0,282,4,38,0,717
718,bfs_policy,pac,3254.0,346,0,0,1,718
719,bfs_policy,pac,3462.0,338,0,0,1,719
720,bfs_policy,pac,3464.0,336,0,0,1,720
721,bfs_policy,pac,3254.0,346,0,0,1,721
722,bfs_policy,pac,3244.0,356,0,0,1,722
723,bfs_policy,pac,3470.0,330,0,0,1,723
724,bfs_policy,pac,2885.0,315,2,0,1,724
725,bfs_policy,pac,2608.0,392,3,0,1,725
726,bfs_policy,pac,3254.0,346,0,0,1,726
727,bfs_policy,pac,3464.0,336,0,0,1,727
728,bfs_policy,pac,647.0,213,4,86,0,728
729,bfs_policy,pac,3283.0,317,2,0,1,729
730,bfs_policy,pac,2867.0,333,2,0,1,730
731,bfs_policy,pac,2643.0,357,3,0,1,731
732,bfs_policy,pac,2672.0,328,3,0,1,732
733,bfs_policy,pac,3052.0,348,1,0,1,733
734,bfs_policy,pac,3446.0,354,0,0,1,734
735,bfs_policy,pac,2653.0,347,3,0,1,735
736,bfs_policy,pac,3260.0,340,2,0,1,736
737,bfs_policy,pac,2658.0,342,3,0,1,737
738,bfs_policy,pac,2658.0,342,3,0,1,738
739,bfs_policy,pac,3448.0,352,0,0,1,739
740,bfs_policy,pac,3456.0,344,0,0,1,740
741,bfs_policy,pac,3462.0,338,0,0,1,741
742,bfs_policy,pac,3266.0,334,0,0,1,742
743,bfs_policy,pac,3254.0,346,0,0,1,743
744,bfs_policy,pac,3454.0,346,0,0,1,744
745,bfs_policy,pac,2875.0,325,2,0,1,745
746,bfs_policy,pac,3486.0,314,0,0,1,746
747,bfs_policy,pac,3259.0,341,1,0,1,747
748,bfs_policy,pac,3458.0,342,0,0,1,748
749,bfs_policy,pac,3246.0,354,0,0,1,749
750,bfs_policy,pac,3066.0,334,1,0,1,750
751,bfs_policy,pac,3264.0,336,0,0,1,751
752,bfs_policy,pac,2618.0,382,3,0,1,752
753,bfs_policy,pac,3260.0,340,1,0,1,753
754,bfs_policy,pac,3472.0,328,0,0,1,754
755,bfs_policy,pac,3236.0,364,0,0,1,755
756,bfs_policy,pac,1308.0,352,4,14,0,756
757,bfs_policy,pac,2820.0,380,2,0,1,757
758,bfs_policy,pac,3045.0,355,3,0,1,758
759,bfs_policy,pac,2805.0,395,3,0,1,759
760,bfs_policy,pac,3260.0,340,0,0,1,760
761,bfs_policy,pac,3419.0,381,1,0,1,761
762,bfs_policy,pac,3246.0,354,0,0,1,762
763,bfs_policy,pac,2879.0,321,2,0,1,763
764,bfs_policy,pac,2831.0,369,2,0,1,764
765,bfs_policy,pac,2838.0,362,2,0,1,765
766,bfs_policy,pac,2978.0,422,1,0,1,766
767,bfs_policy,pac,3224.0,376,0,0,1,767
768,bfs_policy,pac,3462.0,338,0,0,1,768
769,bfs_policy,pac,3266.0,334,1,0,1,769
770,bfs_policy,pac,3026.0,374,1,0,1,770
771,bfs_policy,pac,3434.0,366,0,0,1,771
772,bfs_policy,pac,1391.0,299,4,11,0,772
773,bfs_policy,pac,3643.0,357,0,0,1,773
774,bfs_policy,pac,3220.0,380,0,0,1,774
775,bfs_policy,pac,3242.0,358,0,0,1,775
776,bfs_policy,pac,3040.0,360,2,0,1,776
777,bfs_policy,pac,3410.0,390,0,0,1,777
778,bfs_policy,pac,3243.0,357,1,0,1,778
779,bfs_policy,pac,3074.0,326,2,0,1,779
780,bfs_policy,pac,3256.0,344,0,0,1,780
781,bfs_policy,pac,3044.0,356,2,0,1,781
782,bfs_policy,pac,3650.0,350,0,0,1,782
783,bfs_policy,pac,3264.0,336,0,0,1,783
784,bfs_policy,pac,3014.0,386,2,0,1,784
785,bfs_policy,pac,2873.0,327,2,0,1,785
786,bfs_policy,pac,3458.0,342,0,0,1,786
787,bfs_policy,pac,3238.0,362,0,0,1,787
788,bfs_policy,pac,3258.0,342,0,0,1,788
789,bfs_policy,pac,3059.0,341,1,0,1,789
790,bfs_policy,pac,3237.0,363,1,0,1,790
791,bfs_policy,pac,3449.0,351,0,0,1,791
792,bfs_policy,pac,3215.0,385,0,0,1,792
793,bfs_policy,pac,2812.0,388,2,0,1,793
794,bfs_policy,pac,3255.0,345,0,0,1,794
795,bfs_policy,pac,1213.0,297,4,25,0,795
796,bfs_policy,pac,3240.0,360,0,0,1,796
797,bfs_policy,pac,2677.0,323,3,0,1,797
798,bfs_policy,pac,3260.0,340,0,0,1,798
799,bfs_policy,pac,3431.0,369,0,0,1,799
800,bfs_policy,pac,2875.0,325,2,0,1,800
801,bfs_policy,pac,3248.0,352,0,0,1,801
802,bfs_policy,pac,2826.0,374,2,0,1,802
803,bfs_policy,pac,3254.0,346,0,0,1,803
804,bfs_policy,pac,3240.0,360,0,0,1,804
805,bfs_policy,pac,2877.0,323,2,0,1,805
806,bfs_policy,pac,3444.0,356,0,0,1,806
807,bfs_policy,pac,3228.0,372,1,0,1,807
808,bfs_policy,pac,3433.0,367,0,0,1,808
809,bfs_policy,pac,2862.0,338,2,0,1,809
810,bfs_policy,pac,3255.0,345,0,0,1,810
811,bfs_policy,pac,3254.0,346,0,0,1,811
812,bfs_policy,pac,3434.0,366,0,0,1,812
813,bfs_policy,pac,3448.0,352,0,0,1,813
814,bfs_policy,pac,3247.0,353,1,0,1,814
815,bfs_policy,pac,3250.0,350,0,0,1,815
816,bfs_policy,pac,3234.0,366,0,0,1,816
817,bfs_policy,pac,3468.0,332,0,0,1,817
818,bfs_policy,pac,3673.0,327,0,0,1,818
819,bfs_policy,pac,3269.0,331,2,0,1,819
820,bfs_policy,pac,3624.0,376,1,0,1,820
821,bfs_policy,pac,2665.0,335,3,0,1,821
822,bfs_policy,pac,3650.0,350,0,0,1,822
823,bfs_policy,pac,3021.0,379,1,0,1,823
824,bfs_policy,pac,3246.0,354,0,0,1,824
825,bfs_policy,pac,3419.0,381,0,0,1,825
826,bfs_policy,pac,1072.0,308,4,38,0,826
827,bfs_policy,pac,3266.0,334,0,0,1,827
828,bfs_policy,pac,2826.0,374,2,0,1,828
829,bfs_policy,pac,3067.0,333,2,0,1,829
830,bfs_policy,pac,3284.0,316,0,0,1,830
831,bfs_policy,pac,1118.0,262,4,38,0,831
832,bfs_policy,pac,3472.0,328,0,0,1,832
833,bfs_policy,pac,3220.0,380,0,0,1,833
834,bfs_policy,pac,3258.0,342,0,0,1,834
835,bfs_policy,pac,2855.0,345,2,0,1,835
836,bfs_policy,pac,3259.0,341,0,0,1,836
837,bfs_policy,pac,2863.0,337,2,0,1,837
838,bfs_policy,pac,3058.0,342,2,0,1,838
839,bfs_policy,pac,3464.0,336,0,0,1,839
840,bfs_policy,pac,3234.0,366,0,0,1,840
841,bfs_policy,pac,3233.0,367,0,0,1,841
842,bfs_policy,pac,3081.0,319,3,0,1,842
843,bfs_policy,pac,3260.0,340,0,0,1,843
844,bfs_policy,pac,3646.0,354,1,0,1,844
845,bfs_policy,pac,3190.0,410,0,0,1,845
846,bfs_policy,pac,3636.0,364,0,0,1,846
847,bfs_policy,pac,2660.0,340,3,0,1,847
848,bfs_policy,pac,3214.0,386,0,0,1,848
849,bfs_policy,pac,3258.0,342,0,0,1,849
850,bfs_policy,pac,2885.0,315,2,0,1,850
851,bfs_policy,pac,3420.0,380,0,0,1,851
852,bfs_policy,pac,3270.0,330,0,0,1,852
853,bfs_policy,pac,3234.0,366,0,0,1,853
854,bfs_policy,pac,2657.0,343,3,0,1,854
855,bfs_policy,pac,2643.0,357,3,0,1,855
856,bfs_policy,pac,3268.0,332,0,0,1,856
857,bfs_policy,pac,3185.0,415,0,0,1,857
858,bfs_policy,pac,3236.0,364,0,0,1,858
859,bfs_policy,pac,2852.0,348,2,0,1,859
860,bfs_policy,pac,2872.0,328,2,0,1,860
861,bfs_policy,pac,2866.0,334,2,0,1,861
862,bfs_policy,pac,3242.0,358,0,0,1,862
863,bfs_policy,pac,3258.0,342,0,0,1,863
864,bfs_policy,pac,3416.0,384,0,0,1,864
865,bfs_policy,pac,3448.0,352,0,0,1,865
866,bfs_policy,pac,2631.0,369,3,0,1,866
867,bfs_policy,pac,3265.0,335,1,0,1,867
868,bfs_policy,pac,2670.0,330,3,0,1,868
869,bfs_policy,pac,2852.0,348,2,0,1,869
870,bfs_policy,pac,2651.0,349,3,0,1,870
871,bfs_policy,pac,2857.0,343,2,0,1,871
872,bfs_policy,pac,3041.0,359,2,0,1,872
873,bfs_policy,pac,3266.0,334,0,0,1,873
874,bfs_policy,pac,3256.0,344,0,0,1,874
875,bfs_policy,pac,3468.0,332,0,0,1,875
876,bfs_policy,pac,3238.0,362,0,0,1,876
877,bfs_policy,pac,3462.0,338,0,0,1,877
878,bfs_policy,pac,3254.0,346,0,0,1,878
879,bfs_policy,pac,3405.0,395,0,0,1,879
880,bfs_policy,pac,2845.0,355,2,0,1,880
881,bfs_policy,pac,3242.0,358,0,0,1,881
882,bfs_policy,pac,3032.0,368,1,0,1,882
883,bfs_policy,pac,3456.0,344,0,0,1,883
884,bfs_policy,pac,3472.0,328,2,0,1,884
885,bfs_policy,pac,3250.0,350,1,0,1,885
886,bfs_policy,pac,2883.0,317,2,0,1,886
887,bfs_policy,pac,3437.0,363,1,0,1,887
888,bfs_policy,pac,3244.0,356,0,0,1,888
889,bfs_policy,pac,3464.0,336,0,0,1,889
890,bfs_policy,pac,3440.0,360,0,0,1,890
891,bfs_policy,pac,2843.0,357,2,0,1,891
892,bfs_policy,pac,3430.0,370,0,0,1,892
893,bfs_policy,pac,3470.0,330,0,0,1,893
894,bfs_policy,pac,3460.0,340,0,0,1,894
895,bfs_policy,pac,3244.0,356,0,0,1,895
896,bfs_policy,pac,3466.0,334,0,0,1,896
897,bfs_policy,pac,3448.0,352,0,0,1,897
898,bfs_policy,pac,3238.0,362,0,0,1,898
899,bfs_policy,pac,3250.0,350,0,0,1,899
900,bfs_policy,pac,2639.0,361,3,0,1,900
901,bfs_policy,pac,3032.0,368,1,0,1,901
902,bfs_policy,pac,3410.0,390,0,0,1,902
903,bfs_policy,pac,2834.0,366,2,0,1,903
904,bfs_policy,pac,3433.0,367,1,0,1,904
905,bfs_policy,pac,3258.0,342,1,0,1,905
906,bfs_policy,pac,3084.0,316,2,0,1,906
907,bfs_policy,pac,3802.0,398,0,0,1,907
908,bfs_policy,pac,3252.0,348,0,0,1,908
909,bfs_policy,pac,3417.0,383,0,0,1,909
910,bfs_policy,pac,3422.0,378,1,0,1,910
911,bfs_policy,pac,3462.0,338,0,0,1,911
912,bfs_policy,pac,3026.0,374,2,0,1,912
913,bfs_policy,pac,3047.0,353,1,0,1,913
914,bfs_policy,pac,3213.0,387,0,0,1,914
915,bfs_policy,pac,3464.0,336,0,0,1,915
916,bfs_policy,pac,3414.0,386,0,0,1,916
917,bfs_policy,pac,3054.0,346,2,0,1,917
918,bfs_policy,pac,3036.0,364,1,0,1,918
919,bfs_policy,pac,2661.0,339,3,0,1,919
920,bfs_policy,pac,1377.0,323,4,10,0,920
921,bfs_policy,pac,1261.0,299,4,40,0,921
922,bfs_policy,pac,3427.0,373,0,0,1,922
923,bfs_policy,pac,3250.0,350,0,0,1,923
924,bfs_policy,pac,3664.0,336,0,0,1,924
925,bfs_policy,pac,3238.0,362,0,0,1,925
926,bfs_policy,pac,3405.0,395,3,0,1,926
927,bfs_policy,pac,2794.0,406,2,0,1,927
928,bfs_policy,pac,2879.0,321,2,0,1,928
929,bfs_policy,pac,2981.0,419,3,0,1,929
930,bfs_policy,pac,3266.0,334,0,0,1,930
931,bfs_policy,pac,3198.0,402,0,0,1,931
932,bfs_policy,pac,3054.0,346,2,0,1,932
933,bfs_policy,pac,3044.0,356,1,0,1,933
934,bfs_policy,pac,3257.0,343,0,0,1,934
935,bfs_policy,pac,2845.0,355,2,0,1,935
936,bfs_policy,pac,3268.0,332,0,0,1,936
937,bfs_policy,pac,2848.0,352,3,0,1,937
938,bfs_policy,pac,3628.0,372,0,0,1,938
939,bfs_policy,pac,3244.0,356,0,0,1,939
940,bfs_policy,pac,3402.0,398,0,0,1,940
941,bfs_policy,pac,3430.0,370,0,0,1,941
942,bfs_policy,pac,3420.0,380,0,0,1,942
943,bfs_policy,pac,3276.0,324,0,0,1,943
944,bfs_policy,pac,3023.0,377,3,0,1,944
945,bfs_policy,pac,2794.0,406,2,0,1,945
946,bfs_policy,pac,3245.0,355,0,0,1,946
947,bfs_policy,pac,3245.0,355,2,0,1,947
948,bfs_policy,pac,3416.0,384,0,0,1,948
949,bfs_policy,pac,1118.0,282,4,36,0,949
950,bfs_policy,pac,3266.0,334,0,0,1,950
951,bfs_policy,pac,3059.0,341,2,0,1,951
952,bfs_policy,pac,3236.0,364,0,0,1,952
953,bfs_policy,pac,2868.0,332,2,0,1,953
954,bfs_policy,pac,2859.0,341,2,0,1,954
955,bfs_policy,pac,3610.0,390,0,0,1,955
956,bfs_policy,pac,3270.0,330,0,0,1,956
957,bfs_policy,pac,3466.0,334,0,0,1,957
958,bfs_policy,pac,3216.0,384,1,0,1,958
959,bfs_policy,pac,3440.0,360,0,0,1,959
960,bfs_policy,pac,2659.0,341,3,0,1,960
961,bfs_policy,pac,2861.0,339,2,0,1,961
962,bfs_policy,pac,2820.0,380,2,0,1,962
963,bfs_policy,pac,3059.0,341,1,0,1,963
964,bfs_policy,pac,712.0,198,4,77,0,964
965,bfs_policy,pac,3248.0,352,0,0,1,965
966,bfs_policy,pac,3407.0,393,1,0,1,966
967,bfs_policy,pac,3456.0,344,0,0,1,967
968,bfs_policy,pac,2878.0,322,2,0,1,968
969,bfs_policy,pac,3252.0,348,0,0,1,969
970,bfs_policy,pac,3475.0,325,0,0,1,970
971,bfs_policy,pac,3240.0,360,0,0,1,971
972,bfs_policy,pac,3652.0,348,0,0,1,972
973,bfs_policy,pac,2798.0,402,3,0,1,973
974,bfs_policy,pac,3459.0,341,1,0,1,974
975,bfs_policy,pac,3458.0,342,1,0,1,975
976,bfs_policy,pac,3053.0,347,3,0,1,976
977,bfs_policy,pac,1209.0,311,4,24,0,977
978,bfs_policy,pac,1185.0,305,4,27,0,978
979,bfs_policy,pac,874.0,246,4,60,0,979
980,bfs_policy,pac,3448.0,352,0,0,1,980
981,bfs_policy,pac,2836.0,364,2,0,1,981
982,bfs_policy,pac,3033.0,367,1,0,1,982
983,bfs_policy,pac,3442.0,358,0,0,1,983
984,bfs_policy,pac,1229.0,241,4,49,0,984
985,bfs_policy,pac,3267.0,333,1,0,1,985
986,bfs_policy,pac,3250.0,350,0,0,1,986
987,bfs_policy,pac,3065.0,335,2,0,1,987
988,bfs_policy,pac,3031.0,369,1,0,1,988
989,bfs_policy,pac,2853.0,347,2,0,1,989
990,bfs_policy,pac,3075.0,325,1,0,1,990
991,bfs_policy,pac,3484.0,316,1,0,1,991
992,bfs_policy,pac,3647.0,353,0,0,1,992
993,bfs_policy,pac,2660.0,340,3,0,1,993
994,bfs_policy,pac,3882.0,318,0,0,1,994
995,bfs_policy,pac,2647.0,353,3,0,1,995
996,bfs_policy,pac,3081.0,319,1,0,1,996
997,bfs_policy,pac,3062.0,338,2,0,1,997
998,bfs_policy,pac,3237.0,363,1,0,1,998
999,bfs_policy,pac,2622.0,378,3,0,1,999
1000,bfs_policy,pac,2641.0,359,3,0,1,1000
1001,bfs_policy,pac,3266.0,334,1,0,1,1001
1002,bfs_policy,pac,3260.0,340,0,0,1,1002
1003,bfs_policy,pac,2823.0,377,2,0,1,1003
1004,bfs_policy,pac,2890.0,310,2,0,1,1004
1005,bfs_policy,pac,2862.0,338,2,0,1,1005
1006,bfs_policy,pac,3068.0,332,1,0,1,1006
1007,bfs_policy,pac,3254.0,346,0,0,1,1007
1008,bfs_policy,pac,3222.0,378,0,0,1,1008
1009,bfs_policy,pac,2826.0,374,3,0,1,1009
1010,bfs_policy,pac,2862.0,338,2,0,1,1010
1011,bfs_policy,pac,3049.0,351,1,0,1,1011
1012,bfs_policy,pac,2822.0,378,2,0,1,1012
1013,bfs_policy,pac,3236.0,364,0,0,1,1013
1014,bfs_policy,pac,3254.0,346,1,0,1,1014
1015,bfs_policy,pac,3244.0,356,0,0,1,1015
1016,bfs_policy,pac,3242.0,358,0,0,1,1016
1017,bfs_policy,pac,2845.0,355,2,0,1,1017
1018,bfs_policy,pac,3440.0,360,0,0,1,1018
1019,bfs_policy,pac,3073.0,327,2,0,1,1019
1020,bfs_policy,pac,3439.0,361,0,0,1,1020
1021,bfs_policy,pac,3079.0,321,1,0,1,1021
1022,bfs_policy,pac,3433.0,367,1,0,1,1022
1023,bfs_policy,pac,3420.0,380,0,0,1,1023
1024,bfs_policy,pac,3461.0,339,0,0,1,1024
1025,bfs_policy,pac,3003.0,397,1,0,1,1025
1026,bfs_policy,pac,3192.0,408,0,0,1,1026
1027,bfs_policy,pac,3033.0,367,1,0,1,1027
