episode,policy,board,total_reward,steps,deaths,remaining_pellets,won,seed
511,mdp_policy,pac,3251.0,349,1,0,1,511
512,mdp_policy,pac,3064.0,336,1,0,1,512
513,mdp_policy,pac,3260.0,340,1,0,1,513
514,mdp_policy,pac,3598.0,402,0,0,1,514
515,mdp_policy,pac,1228.0,332,4,16,0,515
516,mdp_policy,pac,3197.0,403,2,0,1,516
517,mdp_policy,pac,3170.0,430,2,0,1,517
518,mdp_policy,pac,2654.0,346,3,0,1,518
519,mdp_policy,pac,3260.0,340,0,0,1,519
520,mdp_policy,pac,3244.0,356,1,0,1,520
521,mdp_policy,pac,3045.0,355,2,0,1,521
522,mdp_policy,pac,3040.0,360,1,0,1,522
523,mdp_policy,pac,3242.0,358,0,0,1,523
524,mdp_policy,pac,2616.0,384,3,0,1,524
525,mdp_policy,pac,3050.0,350,1,0,1,525
526,mdp_policy,pac,3217.0,383,0,0,1,526
527,mdp_policy,pac,1509.0,431,4,2,0,527
528,mdp_policy,pac,3392.0,408,0,0,1,528
529,mdp_policy,pac,1850.0,500,1,5,0,529
530,mdp_policy,pac,3660.0,340,0,0,1,530
531,mdp_policy,pac,1508.0,332,4,12,0,531
532,mdp_policy,pac,2832.0,368,3,0,1,532
533,mdp_policy,pac,3624.0,376,0,0,1,533
534,mdp_policy,pac,3239.0,361,1,0,1,534
535,mdp_policy,pac,3241.0,359,0,0,1,535
536,mdp_policy,pac,3241.0,359,1,0,1,536
537,mdp_policy,pac,3862.0,338,0,0,1,537
538,mdp_policy,pac,2848.0,352,3,0,1,538
539,mdp_policy,pac,3424.0,376,0,0,1,539
540,mdp_policy,pac,2990.0,410,2,0,1,540
541,mdp_policy,pac,3418.0,382,0,0,1,541
542,mdp_policy,pac,2803.0,397,3,0,1,542
543,mdp_policy,pac,3055.0,345,1,0,1,543
544,mdp_policy,pac,3458.0,342,0,0,1,544
545,mdp_policy,pac,3437.0,363,0,0,1,545
546,mdp_policy,pac,3012.0,388,2,0,1,546
547,mdp_policy,pac,3418.0,382,0,0,1,547
548,mdp_policy,pac,3217.0,383,2,0,1,548
549,mdp_policy,pac,2845.0,355,2,0,1,549
550,mdp_policy,pac,3232.0,368,0,0,1,550
551,mdp_policy,pac,3227.0,373,1,0,1,551
552,mdp_policy,pac,3216.0,384,0,0,1,552
553,mdp_policy,pac,3454.0,346,0,0,1,553
554,mdp_policy,pac,2719.0,481,2,0,1,554
555,mdp_policy,pac,3039.0,361,2,0,1,555
556,mdp_policy,pac,3616.0,384,0,0,1,556
557,mdp_policy,pac,1743.0,407,4,5,0,557
558,mdp_policy,pac,2090.0,500,1,1,0,558
559,mdp_policy,pac,3266.0,334,1,0,1,559
560,mdp_policy,pac,3811.0,389,0,0,1,560
561,mdp_policy,pac,3165.0,435,0,0,1,561
562,mdp_policy,pac,1388.0,332,4,8,0,562
563,mdp_policy,pac,1770.0,500,2,13,0,563
564,mdp_policy,pac,2860.0,340,2,0,1,564
565,mdp_policy,pac,3256.0,344,0,0,1,565
566,mdp_policy,pac,2815.0,385,2,0,1,566
567,mdp_policy,pac,3452.0,348,0,0,1,567
568,mdp_policy,pac,3651.0,349,0,0,1,568
569,mdp_policy,pac,2857.0,343,2,0,1,569
570,mdp_policy,pac,3246.0,354,0,0,1,570
571,mdp_policy,pac,3424.0,376,0,0,1,571
572,mdp_policy,pac,2628.0,372,3,0,1,572
573,mdp_policy,pac,3052.0,348,2,0,1,573
574,mdp_policy,pac,3452.0,348,0,0,1,574
575,mdp_policy,pac,2990.0,410,1,0,1,575
576,mdp_policy,pac,3244.0,356,0,0,1,576
577,mdp_policy,pac,2808.0,392,3,0,1,577
578,mdp_policy,pac,3213.0,387,0,0,1,578
579,mdp_policy,pac,2777.0,423,2,0,1,579
580,mdp_policy,pac,3151.0,449,0,0,1,580
581,mdp_policy,pac,2788.0,412,3,0,1,581
582,mdp_policy,pac,3018.0,382,2,0,1,582
583,mdp_policy,pac,3240.0,360,0,0,1,583
584,mdp_policy,pac,3244.0,356,0,0,1,584
585,mdp_policy,pac,3444.0,356,0,0,1,585
586,mdp_policy,pac,3228.0,372,0,0,1,586
587,mdp_policy,pac,3185.0,415,0,0,1,587
588,mdp_policy,pac,1167.0,333,4,26,0,588
589,mdp_policy,pac,3234.0,366,2,0,1,589
590,mdp_policy,pac,3428.0,372,0,0,1,590
591,mdp_policy,pac,3003.0,397,2,0,1,591
592,mdp_policy,pac,3346.0,454,0,0,1,592
593,mdp_policy,pac,3195.0,405,2,0,1,593
594,mdp_policy,pac,2586.0,414,3,0,1,594
595,mdp_policy,pac,3429.0,371,0,0,1,595
596,mdp_policy,pac,3428.0,372,0,0,1,596
597,mdp_policy,pac,2030.0,500,0,7,0,597
598,mdp_policy,pac,3260.0,340,0,0,1,598
599,mdp_policy,pac,3041.0,359,1,0,1,599
600,mdp_policy,pac,3246.0,354,0,0,1,600
601,mdp_policy,pac,2030.0,500,1,7,0,601
602,mdp_policy,pac,3244.0,356,0,0,1,602
603,mdp_policy,pac,2836.0,364,3,0,1,603
604,mdp_policy,pac,2819.0,381,2,0,1,604
605,mdp_policy,pac,3442.0,358,0,0,1,605
606,mdp_policy,pac,3466.0,334,0,0,1,606
607,mdp_policy,pac,3222.0,378,0,0,1,607
608,mdp_policy,pac,3174.0,426,0,0,1,608
609,mdp_policy,pac,3429.0,371,0,0,1,609
610,mdp_policy,pac,3404.0,396,0,0,1,610
611,mdp_policy,pac,2646.0,354,3,0,1,611
612,mdp_policy,pac,3434.0,366,1,0,1,612
613,mdp_policy,pac,3246.0,354,0,0,1,613
614,mdp_policy,pac,1178.0,322,4,26,0,614
615,mdp_policy,pac,3216.0,384,2,0,1,615
616,mdp_policy,pac,2621.0,379,3,0,1,616
617,mdp_policy,pac,2595.0,405,3,0,1,617
618,mdp_policy,pac,3199.0,401,0,0,1,618
619,mdp_policy,pac,3241.0,359,0,0,1,619
620,mdp_policy,pac,3018.0,382,1,0,1,620
621,mdp_policy,pac,3458.0,342,0,0,1,621
622,mdp_policy,pac,2050.0,500,1,1,0,622
623,mdp_policy,pac,3589.0,411,0,0,1,623
624,mdp_policy,pac,2809.0,391,2,0,1,624
625,mdp_policy,pac,1314.0,336,4,11,0,625
626,mdp_policy,pac,3045.0,355,2,0,1,626
627,mdp_policy,pac,3407.0,393,0,0,1,627
628,mdp_policy,pac,1531.0,349,4,8,0,628
629,mdp_policy,pac,3161.0,439,1,0,1,629
630,mdp_policy,pac,3043.0,357,1,0,1,630
631,mdp_policy,pac,2845.0,355,2,0,1,631
632,mdp_policy,pac,3053.0,347,2,0,1,632
633,mdp_policy,pac,3439.0,361,1,0,1,633
634,mdp_policy,pac,3249.0,351,1,0,1,634
635,mdp_policy,pac,1542.0,358,4,10,0,635
636,mdp_policy,pac,3253.0,347,0,0,1,636
637,mdp_policy,pac,3622.0,378,0,0,1,637
638,mdp_policy,pac,3435.0,365,0,0,1,638
639,mdp_policy,pac,3339.0,461,0,0,1,639
640,mdp_policy,pac,2606.0,394,3,0,1,640
641,mdp_policy,pac,3258.0,342,0,0,1,641
642,mdp_policy,pac,3367.0,433,1,0,1,642
643,mdp_policy,pac,3254.0,346,1,0,1,643
644,mdp_policy,pac,1419.0,271,4,43,0,644
645,mdp_policy,pac,3041.0,359,1,0,1,645
646,mdp_policy,pac,2843.0,357,2,0,1,646
647,mdp_policy,pac,3239.0,361,1,0,1,647
648,mdp_policy,pac,3408.0,392,0,0,1,648
649,mdp_policy,pac,3254.0,346,0,0,1,649
650,mdp_policy,pac,3260.0,340,1,0,1,650
651,mdp_policy,pac,2631.0,369,3,0,1,651
652,mdp_policy,pac,3354.0,446,0,0,1,652
653,mdp_policy,pac,2826.0,374,2,0,1,653
654,mdp_policy,pac,3416.0,384,0,0,1,654
655,mdp_policy,pac,3260.0,340,0,0,1,655
656,mdp_policy,pac,3028.0,372,2,0,1,656
657,mdp_policy,pac,2918.0,482,2,0,1,657
658,mdp_policy,pac,3238.0,362,0,0,1,658
659,mdp_policy,pac,3835.0,365,0,0,1,659
660,mdp_policy,pac,3855.0,345,0,0,1,660
661,mdp_policy,pac,3004.0,396,3,0,1,661
662,mdp_policy,pac,3642.0,358,0,0,1,662
663,mdp_policy,pac,3003.0,397,2,0,1,663
664,mdp_policy,pac,3448.0,352,0,0,1,664
665,mdp_policy,pac,1355.0,365,4,8,0,665
666,mdp_policy,pac,2828.0,372,3,0,1,666
667,mdp_policy,pac,3228.0,372,0,0,1,667
668,mdp_policy,pac,3115.0,485,2,0,1,668
669,mdp_policy,pac,3620.0,380,0,0,1,669
670,mdp_policy,pac,3041.0,359,1,0,1,670
671,mdp_policy,pac,3014.0,386,2,0,1,671
672,mdp_policy,pac,3612.0,388,0,0,1,672
673,mdp_policy,pac,3189.0,411,2,0,1,673
674,mdp_policy,pac,3418.0,382,0,0,1,674
675,mdp_policy,pac,3434.0,366,0,0,1,675
676,mdp_policy,pac,3061.0,339,1,0,1,676
677,mdp_policy,pac,1601.0,389,4,1,0,677
678,mdp_policy,pac,3008.0,392,2,0,1,678
679,mdp_policy,pac,2846.0,354,2,0,1,679
680,mdp_policy,pac,2842.0,358,2,0,1,680
681,mdp_policy,pac,3065.0,335,2,0,1,681
682,mdp_policy,pac,3440.0,360,0,0,1,682
683,mdp_policy,pac,2626.0,374,3,0,1,683
684,mdp_policy,pac,2670.0,330,3,0,1,684
685,mdp_policy,pac,3458.0,342,0,0,1,685
686,mdp_policy,pac,2440.0,500,1,6,0,686
687,mdp_policy,pac,3374.0,426,0,0,1,687
688,mdp_policy,pac,3437.0,363,1,0,1,688
689,mdp_policy,pac,3208.0,392,0,0,1,689
690,mdp_policy,pac,3430.0,370,1,0,1,690
691,mdp_policy,pac,3270.0,330,1,0,1,691
692,mdp_policy,pac,3053.0,347,1,0,1,692
693,mdp_policy,pac,3272.0,328,1,0,1,693
694,mdp_policy,pac,2060.0,500,0,4,0,694
695,mdp_policy,pac,2823.0,377,2,0,1,695
696,mdp_policy,pac,3036.0,364,2,0,1,696
697,mdp_policy,pac,3151.0,449,3,0,1,697
698,mdp_policy,pac,3220.0,380,0,0,1,698
699,mdp_policy,pac,3451.0,349,0,0,1,699
700,mdp_policy,pac,2030.0,500,0,7,0,700
701,mdp_policy,pac,3244.0,356,1,0,1,701
702,mdp_policy,pac,2634.0,366,3,0,1,702
703,mdp_policy,pac,3418.0,382,0,0,1,703
704,mdp_policy,pac,2839.0,361,2,0,1,704
705,mdp_policy,pac,2567.0,433,3,0,1,705
706,mdp_policy,pac,3440.0,360,0,0,1,706
707,mdp_policy,pac,3218.0,382,0,0,1,707
708,mdp_policy,pac,2994.0,406,1,0,1,708
709,mdp_policy,pac,3388.0,412,2,0,1,709
710,mdp_policy,pac,3028.0,372,1,0,1,710
711,mdp_policy,pac,3831.0,369,0,0,1,711
712,mdp_policy,pac,2736.0,464,2,0,1,712
713,mdp_policy,pac,3020.0,380,1,0,1,713
714,mdp_policy,pac,3214.0,386,0,0,1,714
715,mdp_policy,pac,2838.0,362,2,0,1,715
716,mdp_policy,pac,1302.0,458,4,4,0,716
717,mdp_policy,pac,3057.0,343,1,0,1,717
718,mdp_policy,pac,3641.0,359,1,0,1,718
719,mdp_policy,pac,3048.0,352,1,0,1,719
720,mdp_policy,pac,3630.0,370,0,0,1,720
721,mdp_policy,pac,3463.0,337,0,0,1,721
722,mdp_policy,pac,3447.0,353,0,0,1,722
723,mdp_policy,pac,1637.0,333,4,3,0,723
724,mdp_policy,pac,3602.0,398,0,0,1,724
725,mdp_policy,pac,3018.0,382,2,0,1,725
726,mdp_policy,pac,3224.0,376,1,0,1,726
727,mdp_policy,pac,3274.0,326,0,0,1,727
728,mdp_policy,pac,1287.0,273,4,40,0,728
729,mdp_policy,pac,3036.0,364,2,0,1,729
730,mdp_policy,pac,3255.0,345,0,0,1,730
731,mdp_policy,pac,1353.0,297,4,31,0,731
732,mdp_policy,pac,3385.0,415,0,0,1,732
733,mdp_policy,pac,3239.0,361,1,0,1,733
734,mdp_policy,pac,3448.0,352,0,0,1,734
735,mdp_policy,pac,932.0,278,4,51,0,735
736,mdp_policy,pac,2060.0,500,2,4,0,736
737,mdp_policy,pac,3069.0,331,1,0,1,737
738,mdp_policy,pac,3642.0,358,0,0,1,738
739,mdp_policy,pac,3055.0,345,2,0,1,739
740,mdp_policy,pac,2997.0,403,1,0,1,740
741,mdp_policy,pac,3447.0,353,0,0,1,741
742,mdp_policy,pac,2851.0,349,2,0,1,742
743,mdp_policy,pac,3231.0,369,1,0,1,743
744,mdp_policy,pac,3232.0,368,0,0,1,744
745,mdp_policy,pac,3451.0,349,0,0,1,745
746,mdp_policy,pac,3030.0,370,1,0,1,746
747,mdp_policy,pac,3253.0,347,1,0,1,747
748,mdp_policy,pac,3483.0,317,0,0,1,748
749,mdp_policy,pac,3202.0,398,0,0,1,749
750,mdp_policy,pac,3059.0,341,2,0,1,750
751,mdp_policy,pac,3050.0,350,2,0,1,751
752,mdp_policy,pac,2848.0,352,3,0,1,752
753,mdp_policy,pac,2819.0,381,2,0,1,753
754,mdp_policy,pac,2606.0,394,3,0,1,754
755,mdp_policy,pac,3258.0,342,0,0,1,755
756,mdp_policy,pac,3236.0,364,0,0,1,756
757,mdp_policy,pac,3206.0,394,0,0,1,757
758,mdp_policy,pac,3457.0,343,0,0,1,758
759,mdp_policy,pac,3000.0,400,2,0,1,759
760,mdp_policy,pac,2847.0,353,2,0,1,760
761,mdp_policy,pac,3417.0,383,1,0,1,761
762,mdp_policy,pac,3392.0,408,0,0,1,762
763,mdp_policy,pac,3430.0,370,1,0,1,763
764,mdp_policy,pac,3047.0,353,1,0,1,764
765,mdp_policy,pac,3035.0,365,2,0,1,765
766,mdp_policy,pac,3452.0,348,1,0,1,766
767,mdp_policy,pac,3023.0,377,2,0,1,767
768,mdp_policy,pac,2631.0,369,3,0,1,768
769,mdp_policy,pac,974.0,276,4,51,0,769
770,mdp_policy,pac,3048.0,352,1,0,1,770
771,mdp_policy,pac,3663.0,337,0,0,1,771
772,mdp_policy,pac,3177.0,423,2,0,1,772
773,mdp_policy,pac,3410.0,390,0,0,1,773
774,mdp_policy,pac,3053.0,347,2,0,1,774
775,mdp_policy,pac,3051.0,349,2,0,1,775
776,mdp_policy,pac,1651.0,349,4,20,0,776
777,mdp_policy,pac,3262.0,338,1,0,1,777
778,mdp_policy,pac,3462.0,338,0,0,1,778
779,mdp_policy,pac,3027.0,373,2,0,1,779
780,mdp_policy,pac,3447.0,353,0,0,1,780
781,mdp_policy,pac,2796.0,404,2,0,1,781
782,mdp_policy,pac,3264.0,336,0,0,1,782
783,mdp_policy,pac,3204.0,396,0,0,1,783
784,mdp_policy,pac,2627.0,373,3,0,1,784
785,mdp_policy,pac,3422.0,378,0,0,1,785
786,mdp_policy,pac,3052.0,348,1,0,1,786
787,mdp_policy,pac,3246.0,354,0,0,1,787
788,mdp_policy,pac,3059.0,341,1,0,1,788
789,mdp_policy,pac,3235.0,365,0,0,1,789
790,mdp_policy,pac,1890.0,500,1,1,0,790
791,mdp_policy,pac,3248.0,352,0,0,1,791
792,mdp_policy,pac,2849.0,351,2,0,1,792
793,mdp_policy,pac,1582.0,408,4,1,0,793
794,mdp_policy,pac,3047.0,353,2,0,1,794
795,mdp_policy,pac,3259.0,341,1,0,1,795
796,mdp_policy,pac,2440.0,500,0,6,0,796
797,mdp_policy,pac,2553.0,447,3,0,1,797
798,mdp_policy,pac,1208.0,322,4,23,0,798
799,mdp_policy,pac,3445.0,355,0,0,1,799
800,mdp_policy,pac,3060.0,340,1,0,1,800
801,mdp_policy,pac,3256.0,344,1,0,1,801
802,mdp_policy,pac,3419.0,381,0,0,1,802
803,mdp_policy,pac,3240.0,360,0,0,1,803
804,mdp_policy,pac,3646.0,354,0,0,1,804
805,mdp_policy,pac,3258.0,342,0,0,1,805
806,mdp_policy,pac,3004.0,396,2,0,1,806
807,mdp_policy,pac,2652.0,348,3,0,1,807
808,mdp_policy,pac,2981.0,419,1,0,1,808
809,mdp_policy,pac,3051.0,349,3,0,1,809
810,mdp_policy,pac,2812.0,388,2,0,1,810
811,mdp_policy,pac,2030.0,500,0,7,0,811
812,mdp_policy,pac,2791.0,409,3,0,1,812
813,mdp_policy,pac,2638.0,362,3,0,1,813
814,mdp_policy,pac,3279.0,321,0,0,1,814
815,mdp_policy,pac,3245.0,355,0,0,1,815
816,mdp_policy,pac,2504.0,496,3,0,1,816
817,mdp_policy,pac,3213.0,387,1,0,1,817
818,mdp_policy,pac,3018.0,382,1,0,1,818
819,mdp_policy,pac,2843.0,357,3,0,1,819
820,mdp_policy,pac,3666.0,334,0,0,1,820
821,mdp_policy,pac,2813.0,387,2,0,1,821
822,mdp_policy,pac,2839.0,361,2,0,1,822
823,mdp_policy,pac,1670.0,500,3,3,0,823
824,mdp_policy,pac,3036.0,364,2,0,1,824
825,mdp_policy,pac,3245.0,355,1,0,1,825
826,mdp_policy,pac,3431.0,369,0,0,1,826
827,mdp_policy,pac,3019.0,381,1,0,1,827
828,mdp_policy,pac,3003.0,397,1,0,1,828
829,mdp_policy,pac,3626.0,374,0,0,1,829
830,mdp_policy,pac,3018.0,382,3,0,1,830
831,mdp_policy,pac,3268.0,332,2,0,1,831
832,mdp_policy,pac,3844.0,356,0,0,1,832
833,mdp_policy,pac,2937.0,463,1,0,1,833
834,mdp_policy,pac,2810.0,390,2,0,1,834
835,mdp_policy,pac,3442.0,358,1,0,1,835
836,mdp_policy,pac,3044.0,356,1,0,1,836
837,mdp_policy,pac,2625.0,375,3,0,1,837
838,mdp_policy,pac,3342.0,458,0,0,1,838
839,mdp_policy,pac,3253.0,347,0,0,1,839
840,mdp_policy,pac,3644.0,356,0,0,1,840
841,mdp_policy,pac,3659.0,341,0,0,1,841
842,mdp_policy,pac,2642.0,358,3,0,1,842
843,mdp_policy,pac,3656.0,344,0,0,1,843
844,mdp_policy,pac,2470.0,500,0,3,0,844
845,mdp_policy,pac,1379.0,321,4,10,0,845
846,mdp_policy,pac,3047.0,353,2,0,1,846
847,mdp_policy,pac,2080.0,500,0,18,0,847
848,mdp_policy,pac,2812.0,388,2,0,1,848
849,mdp_policy,pac,3437.0,363,0,0,1,849
850,mdp_policy,pac,3041.0,359,2,0,1,850
851,mdp_policy,pac,3003.0,397,3,0,1,851
852,mdp_policy,pac,3445.0,355,0,0,1,852
853,mdp_policy,pac,3236.0,364,0,0,1,853
854,mdp_policy,pac,3441.0,359,1,0,1,854
855,mdp_policy,pac,3245.0,355,0,0,1,855
856,mdp_policy,pac,3246.0,354,0,0,1,856
857,mdp_policy,pac,2030.0,500,0,7,0,857
858,mdp_policy,pac,2736.0,464,2,0,1,858
859,mdp_policy,pac,3619.0,381,0,0,1,859
860,mdp_policy,pac,2633.0,367,3,0,1,860
861,mdp_policy,pac,3246.0,354,0,0,1,861
862,mdp_policy,pac,3440.0,360,0,0,1,862
863,mdp_policy,pac,2230.0,500,0,7,0,863
864,mdp_policy,pac,3448.0,352,0,0,1,864
865,mdp_policy,pac,3237.0,363,0,0,1,865
866,mdp_policy,pac,3197.0,403,0,0,1,866
867,mdp_policy,pac,3222.0,378,1,0,1,867
868,mdp_policy,pac,3059.0,341,1,0,1,868
869,mdp_policy,pac,3259.0,341,1,0,1,869
870,mdp_policy,pac,3244.0,356,2,0,1,870
871,mdp_policy,pac,3437.0,363,0,0,1,871
872,mdp_policy,pac,3011.0,389,3,0,1,872
873,mdp_policy,pac,3458.0,342,0,0,1,873
874,mdp_policy,pac,3643.0,357,0,0,1,874
875,mdp_policy,pac,3439.0,361,1,0,1,875
876,mdp_policy,pac,3244.0,356,0,0,1,876
877,mdp_policy,pac,3386.0,414,0,0,1,877
878,mdp_policy,pac,3244.0,356,0,0,1,878
879,mdp_policy,pac,3021.0,379,3,0,1,879
880,mdp_policy,pac,2982.0,418,2,0,1,880
881,mdp_policy,pac,3414.0,386,0,0,1,881
882,mdp_policy,pac,2646.0,354,3,0,1,882
883,mdp_policy,pac,3245.0,355,0,0,1,883
884,mdp_policy,pac,3034.0,366,1,0,1,884
885,mdp_policy,pac,3654.0,346,0,0,1,885
886,mdp_policy,pac,3452.0,348,0,0,1,886
887,mdp_policy,pac,1371.0,339,4,25,0,887
888,mdp_policy,pac,3395.0,405,0,0,1,888
889,mdp_policy,pac,3004.0,396,2,0,1,889
890,mdp_policy,pac,3042.0,358,2,0,1,890
891,mdp_policy,pac,3052.0,348,2,0,1,891
892,mdp_policy,pac,3454.0,346,0,0,1,892
893,mdp_policy,pac,1349.0,381,4,7,0,893
894,mdp_policy,pac,3439.0,361,0,0,1,894
895,mdp_policy,pac,3224.0,376,0,0,1,895
896,mdp_policy,pac,3030.0,370,1,0,1,896
897,mdp_policy,pac,3042.0,358,1,0,1,897
898,mdp_policy,pac,2857.0,343,2,0,1,898
899,mdp_policy,pac,3249.0,351,1,0,1,899
900,mdp_policy,pac,2815.0,385,2,0,1,900
901,mdp_policy,pac,3446.0,354,0,0,1,901
902,mdp_policy,pac,1431.0,349,4,2,0,902
903,mdp_policy,pac,3215.0,385,0,0,1,903
904,mdp_policy,pac,1771.0,369,4,6,0,904
905,mdp_policy,pac,3069.0,331,2,0,1,905
906,mdp_policy,pac,3231.0,369,0,0,1,906
907,mdp_policy,pac,3264.0,336,1,0,1,907
908,mdp_policy,pac,3270.0,330,0,0,1,908
909,mdp_policy,pac,3344.0,456,0,0,1,909
910,mdp_policy,pac,2788.0,412,3,0,1,910
911,mdp_policy,pac,3640.0,360,0,0,1,911
912,mdp_policy,pac,3195.0,405,1,0,1,912
913,mdp_policy,pac,3022.0,378,1,0,1,913
914,mdp_policy,pac,3423.0,377,0,0,1,914
915,mdp_policy,pac,3785.0,415,0,0,1,915
916,mdp_policy,pac,2968.0,432,3,0,1,916
917,mdp_policy,pac,3043.0,357,1,0,1,917
918,mdp_policy,pac,2853.0,347,2,0,1,918
919,mdp_policy,pac,2594.0,406,3,0,1,919
920,mdp_policy,pac,1380.0,370,4,5,0,920
921,mdp_policy,pac,3434.0,366,0,0,1,921
922,mdp_policy,pac,1332.0,328,4,30,0,922
923,mdp_policy,pac,3070.0,330,1,0,1,923
924,mdp_policy,pac,1574.0,376,4,5,0,924
925,mdp_policy,pac,3255.0,345,0,0,1,925
926,mdp_policy,pac,3606.0,394,0,0,1,926
927,mdp_policy,pac,1349.0,351,4,10,0,927
928,mdp_policy,pac,3256.0,344,0,0,1,928
929,mdp_policy,pac,2650.0,350,3,0,1,929
930,mdp_policy,pac,3458.0,342,0,0,1,930
931,mdp_policy,pac,3250.0,350,0,0,1,931
932,mdp_policy,pac,3208.0,392,0,0,1,932
933,mdp_policy,pac,3236.0,364,1,0,1,933
934,mdp_policy,pac,3250.0,350,0,0,1,934
935,mdp_policy,pac,2230.0,500,0,7,0,935
936,mdp_policy,pac,3055.0,345,1,0,1,936
937,mdp_policy,pac,3061.0,339,2,0,1,937
938,mdp_policy,pac,3126.0,474,0,0,1,938
939,mdp_policy,pac,3248.0,352,1,0,1,939
940,mdp_policy,pac,2617.0,383,3,0,1,940
941,mdp_policy,pac,2604.0,396,3,0,1,941
942,mdp_policy,pac,3246.0,354,0,0,1,942
943,mdp_policy,pac,3439.0,361,0,0,1,943
944,mdp_policy,pac,3428.0,372,0,0,1,944
945,mdp_policy,pac,2660.0,340,3,0,1,945
946,mdp_policy,pac,3006.0,394,3,0,1,946
947,mdp_policy,pac,3156.0,444,0,0,1,947
948,mdp_policy,pac,1546.0,394,4,6,0,948
949,mdp_policy,pac,3456.0,344,0,0,1,949
950,mdp_policy,pac,3250.0,350,0,0,1,950
951,mdp_policy,pac,2230.0,500,0,7,0,951
952,mdp_policy,pac,3061.0,339,1,0,1,952
953,mdp_policy,pac,3197.0,403,0,0,1,953
954,mdp_policy,pac,3229.0,371,1,0,1,954
955,mdp_policy,pac,3063.0,337,1,0,1,955
956,mdp_policy,pac,3189.0,411,0,0,1,956
957,mdp_policy,pac,3635.0,365,0,0,1,957
958,mdp_policy,pac,3452.0,348,0,0,1,958
959,mdp_policy,pac,2589.0,411,3,0,1,959
960,mdp_policy,pac,3220.0,380,0,0,1,960
961,mdp_policy,pac,3228.0,372,0,0,1,961
962,mdp_policy,pac,2853.0,347,2,0,1,962
963,mdp_policy,pac,3247.0,353,1,0,1,963
964,mdp_policy,pac,3607.0,393,0,0,1,964
965,mdp_policy,pac,3057.0,343,2,0,1,965
966,mdp_policy,pac,3458.0,342,0,0,1,966
967,mdp_policy,pac,3031.0,369,3,0,1,967
968,mdp_policy,pac,3004.0,396,2,0,1,968
969,mdp_policy,pac,3053.0,347,2,0,1,969
970,mdp_policy,pac,2602.0,398,3,0,1,970
971,mdp_policy,pac,3672.0,328,0,0,1,971
972,mdp_policy,pac,3625.0,375,0,0,1,972
973,mdp_policy,pac,3457.0,343,0,0,1,973
974,mdp_policy,pac,3197.0,403,1,0,1,974
975,mdp_policy,pac,3243.0,357,2,0,1,975
976,mdp_policy,pac,3442.0,358,0,0,1,976
977,mdp_policy,pac,3260.0,340,0,0,1,977
978,mdp_policy,pac,2796.0,404,2,0,1,978
979,mdp_policy,pac,2643.0,357,3,0,1,979
980,mdp_policy,pac,3044.0,356,2,0,1,980
981,mdp_policy,pac,3238.0,362,0,0,1,981
982,mdp_policy,pac,3487.0,313,0,0,1,982
983,mdp_policy,pac,3457.0,343,0,0,1,983
984,mdp_policy,pac,2610.0,390,3,0,1,984
985,mdp_policy,pac,3424.0,376,0,0,1,985
986,mdp_policy,pac,3644.0,356,0,0,1,986
987,mdp_policy,pac,2613.0,387,3,0,1,987
988,mdp_policy,pac,2841.0,359,2,0,1,988
989,mdp_policy,pac,2828.0,372,2,0,1,989
990,mdp_policy,pac,3403.0,397,0,0,1,990
991,mdp_policy,pac,1000.0,280,4,48,0,991
992,mdp_policy,pac,3242.0,358,0,0,1,992
993,mdp_policy,pac,2836.0,364,3,0,1,993
994,mdp_policy,pac,3197.0,403,0,0,1,994
995,mdp_policy,pac,3440.0,360,2,0,1,995
996,mdp_policy,pac,3436.0,364,0,0,1,996
997,mdp_policy,pac,3659.0,341,1,0,1,997
998,mdp_policy,pac,3656.0,344,0,0,1,998
999,mdp_policy,pac,3441.0,359,0,0,1,999
1000,mdp_policy,pac,2835.0,365,3,0,1,1000
1001,mdp_policy,pac,3219.0,381,0,0,1,1001
1002,mdp_policy,pac,3029.0,371,1,0,1,1002
1003,mdp_policy,pac,1488.0,342,4,13,0,1003
1004,mdp_policy,pac,1068.0,272,4,38,0,1004
1005,mdp_policy,pac,3033.0,367,1,0,1,1005
1006,mdp_policy,pac,3040.0,360,2,0,1,1006
1007,mdp_policy,pac,3227.0,373,1,0,1,1007
1008,mdp_policy,pac,3606.0,394,0,0,1,1008
1009,mdp_policy,pac,3794.0,406,0,0,1,1009
1010,mdp_policy,pac,3660.0,340,0,0,1,1010
1011,mdp_policy,pac,3106.0,494,0,0,1,1011
1012,mdp_policy,pac,3254.0,346,0,0,1,1012
1013,mdp_policy,pac,3047.0,353,1,0,1,1013
1014,mdp_policy,pac,3410.0,390,0,0,1,1014
1015,mdp_policy,pac,3433.0,367,0,0,1,1015
1016,mdp_policy,pac,2600.0,400,3,0,1,1016
1017,mdp_policy,pac,3431.0,369,0,0,1,1017
1018,mdp_policy,pac,1675.0,435,4,9,0,1018
1019,mdp_policy,pac,3609.0,391,0,0,1,1019
1020,mdp_policy,pac,3217.0,383,0,0,1,1020
1021,mdp_policy,pac,3322.0,478,0,0,1,1021
1022,mdp_policy,pac,3011.0,389,2,0,1,1022
1023,mdp_policy,pac,3444.0,356,0,0,1,1023
1024,mdp_policy,pac,3442.0,358,1,0,1,1024
1025,mdp_policy,pac,3059.0,341,1,0,1,1025
